Annotation Cluster 1	Enrichment Score: 12.499036926543162
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0000786~nucleosome	18	7.531380753138076	6.300216036248433E-13	H2BC9, H2BC5, H2AC6, H2AC7, H2AC4, H2BC4, H2BC18, ACTB, H2AC18, H2AC11, H2BC12, H2AC12, H2BC13, H2BC14, H2AJ, H2AC14, H2BC15, H2AC20	239	141	20647	11.028398468797294	2.7785274081537636E-10	4.630658786642598E-11	4.053138983319825E-11
GOTERM_MF_DIRECT	GO:0030527~structural constituent of chromatin	16	6.694560669456067	1.0638178678353571E-12	H2BC9, H2BC5, H2AC6, H2AC7, H2AC4, H2BC4, H2BC18, H2AC18, H2AC11, H2BC12, H2AC12, H2BC13, H2BC14, H2AJ, H2BC15, H2AC20	237	97	18967	13.200748183914046	4.733979874771421E-10	7.8899825197789E-11	7.145310012294149E-11
INTERPRO	IPR009072:Histone-fold	17	7.112970711297072	1.9815726858207336E-12	H2BC9, H2BC5, H2AC6, H2AC7, H2AC4, H2BC4, H2BC18, H2AC18, H2AC11, H2BC12, H2AC12, H2BC13, H2BC14, H2AJ, H2AC14, H2BC15, H2AC20	233	123	19113	11.337485606615724	8.163887343926035E-10	4.0820397327907113E-10	3.824435283634016E-10
KEGG_PATHWAY	hsa05034:Alcoholism	23	9.623430962343097	3.0700746924139556E-12	H2BC9, H2BC5, H2AC6, H2AC7, H2AC4, H2BC4, H2BC18, H2AC18, H2AC11, H2BC12, H2AC12, H2BC13, GNG3, H2BC14, H2AJ, H2AC14, H2BC15, GNG2, H2AC20, GRB2, CALM3, CALM1, CALM2	160	188	8644	6.609441489361702	6.999827384390755E-10	2.3332567662346063E-10	2.0057821323771174E-10
UP_KW_PTM	KW-0013~ADP-ribosylation	19	7.949790794979079	1.3066965685018358E-11	H2BC9, NPM1, H2BC5, H2BC4, RHOC, EEF2, RHOA, H2BC18, RHOB, H2BC12, H2BC13, H2BC14, H2BC15, TRIM28, UBB, UBC, RPS27A, UBA52, KPNB1	225	145	14204	8.272061302681992	3.3974179025619833E-10	5.880134558258261E-11	3.7023069440885347E-11
UP_SEQ_FEATURE	DOMAIN:Histone H2A C-terminal	9	3.765690376569038	1.4179922393390608E-10	H2AC11, H2AC12, H2AJ, H2AC14, H2AC6, H2AC7, H2AC20, H2AC4, H2AC18	232	24	20558	33.22952586206897	1.741294504142843E-7	3.053851427990553E-8	2.9543774401081248E-8
UP_SEQ_FEATURE	CARBOHYD:O-linked (GlcNAc) serine	12	5.02092050209205	1.4921098182364267E-10	H2BC12, H2BC9, H2BC13, H2BC14, H2BC15, HSP90AB1, H2BC5, CAPRIN1, H2BC4, MAPT, SPTBN1, H2BC18	232	65	20558	16.359151193633952	1.8323106287798652E-7	3.053851427990553E-8	2.9543774401081248E-8
UP_SEQ_FEATURE	MUTAGEN:S->A: Blocks the inhibition of transcription by RPS6KA5/MSK1.	8	3.3472803347280333	3.6499066138134286E-10	H2AC11, H2AC12, H2AC14, H2AC6, H2AC7, H2AC20, H2AC4, H2AC18	232	17	20558	41.699797160243406	4.4820848454918405E-7	6.402979031089843E-8	6.194412938871933E-8
UP_KW_PTM	KW-0379~Hydroxylation	20	8.368200836820083	4.958050663354835E-10	H2BC9, H2BC5, H2AC6, H2AC7, H2AC4, H2BC4, ENO2, H2BC18, H2AC18, H2AC11, H2BC12, H2AC12, H2BC13, H2BC14, PKM, H2AC14, H2BC15, H2AC20, CALR, LUC7L2	225	203	14204	6.2195949644225506	1.289093154444032E-8	1.912390970151151E-9	1.204098018243317E-9
SMART	SM00414:H2A	9	3.765690376569038	2.031647802711481E-9	H2AC11, H2AC12, H2AJ, H2AC14, H2AC6, H2AC7, H2AC20, H2AC4, H2AC18	129	30	10359	24.090697674418603	1.7065840496321982E-7	1.7065841542776439E-7	1.584685286114955E-7
INTERPRO	IPR002119:Histone H2A	9	3.765690376569038	2.590469565012983E-9	H2AC11, H2AC12, H2AJ, H2AC14, H2AC6, H2AC7, H2AC20, H2AC4, H2AC18	233	31	19113	23.81517375051918	1.0672729139349357E-6	3.5575782026178303E-7	3.333070840316705E-7
KEGG_PATHWAY	hsa05322:Systemic lupus erythematosus	17	7.112970711297072	3.504129868440514E-9	H2BC9, H2BC5, H2AC6, H2AC7, H2AC4, H2BC4, H2BC18, H2AC18, H2AC11, H2BC12, H2AC12, H2BC13, H2BC14, H2AJ, H2AC14, H2BC15, H2AC20	160	137	8644	6.7038321167883215	7.989412937892126E-7	1.1413451571491959E-7	9.811563631633439E-8
INTERPRO	IPR000558:Histone H2B	8	3.3472803347280333	1.917018741090725E-8	H2BC12, H2BC9, H2BC13, H2BC14, H2BC15, H2BC5, H2BC4, H2BC18	233	26	19113	25.240013205678444	7.898086109903169E-6	1.9745293033234467E-6	1.8499230851525496E-6
SMART	SM00427:H2B	8	3.3472803347280333	2.0182012075963796E-8	H2BC12, H2BC9, H2BC13, H2BC14, H2BC15, H2BC5, H2BC4, H2BC18	129	26	10359	24.70840787119857	1.6952875933062828E-6	8.476445071904794E-7	7.87098470962588E-7
KEGG_PATHWAY	hsa04613:Neutrophil extracellular trap formation	18	7.531380753138076	6.912859755637944E-8	H2BC9, H2BC5, H2AC6, H2AC7, H2AC4, H2BC4, H2BC18, ACTB, H2AC18, H2AC11, H2BC12, H2AC12, H2BC13, H2BC14, H2AJ, H2AC14, H2BC15, H2AC20	160	191	8644	5.091361256544503	1.576119656876429E-5	1.970165030356814E-6	1.6936506401312963E-6
KEGG_PATHWAY	hsa05203:Viral carcinogenesis	18	7.531380753138076	1.8087842887656174E-7	YWHAE, H2BC9, H2BC5, YWHAB, H2BC4, YWHAZ, RHOA, H2BC18, H2BC12, H2BC13, H2BC14, PKM, H2BC15, HNRNPK, YWHAQ, CASP3, GRB2, YWHAG	160	204	8644	4.766911764705882	4.123943515044193E-5	4.124028178385608E-6	3.5452172059806105E-6
GOTERM_BP_DIRECT	GO:0031507~heterochromatin assembly	9	3.765690376569038	2.5564012958597646E-6	H2AC11, H2AC12, H2AJ, H2AC14, H2AC6, H2AC7, H2AC20, H2AC4, H2AC18	237	72	19453	10.260021097046414	0.004249913451756626	7.09827426483728E-4	6.821330791119138E-4
GOTERM_BP_DIRECT	GO:0002227~innate immune response in mucosa	7	2.928870292887029	5.077254272503064E-6	H2BC12, H2BC9, H2BC13, H2BC14, H2BC15, H2BC4, H2BC18	237	37	19453	15.528680579313491	0.00842305271694288	9.398561797766782E-4	9.031871211419339E-4
UP_KW_PTM	KW-0164~Citrullination	10	4.184100418410042	3.568694146133285E-5	H2AC11, H2AC12, BCLAF1, H2AC14, TRIM28, H2AC6, H2AC7, H2AC20, H2AC4, H2AC18	225	103	14204	6.129018338727077	9.274466898582245E-4	1.2044342743199836E-4	7.58347506053323E-5
GOTERM_BP_DIRECT	GO:0019731~antibacterial humoral response	8	3.3472803347280333	3.798393829410302E-5	H2BC12, H2BC9, H2BC13, APP, H2BC14, H2BC15, H2BC4, H2BC18	237	76	19453	8.640017765933822	0.061321686934188935	0.0039550775748734765	0.003800767825553683
UP_KW_CELLULAR_COMPONENT	KW-0158~Chromosome	22	9.205020920502092	4.456262897436289E-5	H2BC9, H2BC5, H2AC6, H2AC7, NONO, H2AC4, H2BC4, NUCKS1, H2BC18, H2AC18, H2AC11, H2BC12, H2AC12, H2BC13, PAK1, H2BC14, H2AJ, H2AC14, H2BC15, PPP2R1A, H2AC20, BANF1	230	613	17836	2.783119370168097	0.001736471839944409	3.475885060000306E-4	2.852008254359225E-4
GOTERM_BP_DIRECT	GO:0061844~antimicrobial humoral immune response mediated by antimicrobial peptide	9	3.765690376569038	1.0279654487129379E-4	H2BC12, H2BC9, H2BC13, APP, H2BC14, H2BC15, RPS19, H2BC4, H2BC18	237	119	19453	6.207743857036485	0.157404143341078	0.006586886298291364	0.00632989493611313
GOTERM_MF_DIRECT	GO:0003677~DNA binding	34	14.225941422594143	1.2529453464437892E-4	APP, YBX1, H2AC18, H2AC11, H2AC12, BCLAF1, H2AC14, TRIM28, KHSRP, BANF1, JUNB, H2BC9, H2BC5, H2AC6, H2AC7, FUS, H2AC4, NONO, H2BC4, NME2, H2BC18, H2BC12, H2BC13, SFPQ, H2BC14, H2AJ, H2BC15, HNRNPK, H2AC20, NCL, SUB1, NUCB1, MAPT, CALR	237	1337	18967	2.0351564842253427	0.05423349245628628	0.002323169496531193	0.0021039040609035294
KEGG_PATHWAY	hsa04217:Necroptosis	12	5.02092050209205	1.5925994084247996E-4	H2AC11, H2AC12, H2AJ, HSP90AA1, H2AC14, HSP90AB1, H2AC6, H2AC7, H2AC20, H2AC4, PPIA, H2AC18	160	159	8644	4.077358490566038	0.0356627086585245	0.0021359568536520844	0.0018361734355956513
KEGG_PATHWAY	hsa03082:ATP-dependent chromatin remodeling	10	4.184100418410042	2.9143837963549273E-4	H2AC11, H2AC12, H2AJ, H2AC14, H2AC6, H2AC7, H2AC20, H2AC4, ACTB, H2AC18	160	117	8644	4.617521367521367	0.0642974441130979	0.0034972605556259128	0.0030064169688713985
UP_SEQ_FEATURE	COMPBIAS:Basic residues	20	8.368200836820083	4.17838949442576E-4	H2BC9, HSP90AA1, H2BC5, SRSF1, H2BC4, NUCKS1, H2BC18, H2BC12, H2BC13, BCLAF1, H2BC14, H2BC15, VGF, MAP1B, NCL, SRSF2, CALR, SRSF7, ARGLU1, LUC7L2	232	707	20558	2.5067063356581962	0.4014309911777618	0.01386773594366171	0.013416018160480547
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	9	3.765690376569038	0.0010920986959725607	H2BC12, H2BC9, H2BC13, NPM1, H2BC14, H2BC15, H2BC5, H2BC4, H2BC18	237	169	19453	4.371133248445809	0.8380440109990503	0.0330806623180052	0.0317900002227649
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	8	3.3472803347280333	0.0015576189923948054	H2BC12, H2BC9, H2BC13, APP, H2BC14, H2BC15, H2BC4, H2BC18	237	139	19453	4.7240384907264055	0.9255044843332572	0.04185472969886687	0.040221742045549735
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	31	12.97071129707113	0.22603597682915505	YBX1, H2AC18, H2AC11, H2AC12, BCLAF1, H2AC14, KHSRP, PCBP2, BANF1, JUNB, H2BC9, H2BC5, H2AC6, H2AC7, FUS, H2AC4, NONO, H2BC4, NME2, H2BC18, H2BC12, H2BC13, SFPQ, H2BC14, H2AJ, H2BC15, HNRNPK, H2AC20, NCL, SUB1, NUCB1	148	2100	11834	1.1803539253539255	0.9999983651413085	0.7766103591252327	0.7467407299281084

Annotation Cluster 3	Enrichment Score: 4.203326148215651
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa05012:Parkinson disease	33	13.807531380753138	6.948966084537962E-18	NDUFB10, NDUFB11, COX4I1, PARK7, TXN, COX5B, KLC1, COX5A, UCHL1, TUBA1A, UBB, TUBB3, KIF5C, CASP3, UBC, RPS27A, SNCA, ATP5PD, NDUFA5, HSPA5, NDUFA4, TUBB, COX6C, TUBB4B, ATP5F1D, COX6B1, TUBB2B, TUBB2A, CALM3, MAPT, CALM1, UBA52, CALM2	160	266	8644	6.70234962406015	1.5843642672746552E-15	1.5843642672746552E-15	1.3619973525694404E-15
KEGG_PATHWAY	hsa05022:Pathways of neurodegeneration - multiple diseases	36	15.062761506276152	8.302011406734272E-13	APP, NDUFB10, DCTN2, NDUFB11, COX4I1, PARK7, COX5B, KLC1, COX5A, UCHL1, TUBA1A, UBB, TUBB3, KIF5C, CASP3, UBC, NEFM, RPS27A, SNCA, ATP5PD, NDUFA5, HSPA5, NDUFA4, FUS, TUBB, COX6C, TUBB4B, ATP5F1D, COX6B1, TUBB2B, TUBB2A, CALM3, MAPT, CALM1, UBA52, CALM2	160	476	8644	4.085924369747899	1.892912493417498E-10	9.46429300367707E-11	8.135971178599587E-11
KEGG_PATHWAY	hsa05020:Prion disease	26	10.87866108786611	2.0572535483039663E-11	NDUFB10, NDUFB11, COX4I1, COX5B, KLC1, COX5A, STIP1, TUBA1A, TUBB3, KIF5C, CASP3, NCAM1, HSPA8, ATP5PD, NDUFA5, HSPA5, NDUFA4, TUBB, COX6C, TUBB4B, ATP5F1D, COX6B1, TUBB2B, TUBB2A, HSPA1B, HSPA1A	160	272	8644	5.164154411764706	4.690539956442308E-9	1.1726345225332609E-9	1.0080542386689435E-9
KEGG_PATHWAY	hsa05010:Alzheimer disease	28	11.715481171548117	1.3661396371043807E-9	RTN3, APP, NDUFB10, NDUFB11, COX4I1, COX5B, KLC1, COX5A, RTN4, TUBA1A, TUBB3, KIF5C, CASP3, SNCA, ATP5PD, NDUFA5, NDUFA4, TUBB, COX6C, TUBB4B, ATP5F1D, COX6B1, TUBB2B, TUBB2A, CALM3, MAPT, CALM1, CALM2	160	384	8644	3.9393229166666663	3.1147979095980105E-7	6.229596745195976E-8	5.355267377449173E-8
KEGG_PATHWAY	hsa05014:Amyotrophic lateral sclerosis	27	11.297071129707113	2.057378980439844E-9	NDUFB10, DCTN2, NDUFB11, COX4I1, COX5B, KLC1, COX5A, ACTB, TUBA1A, TUBB3, KIF5C, CASP3, NEFM, ATP5PD, NDUFA5, HSPA5, NDUFA4, FUS, TUBB, COX6C, TUBB4B, ATP5F1D, COX6B1, TUBB2B, TUBB2A, HNRNPA2B1, SRSF7	160	364	8644	4.007348901098902	4.69082287346545E-7	7.818040125671408E-8	6.72077133610349E-8
KEGG_PATHWAY	hsa05016:Huntington disease	22	9.205020920502092	1.698618652465364E-7	ATP5PD, NDUFB10, DCTN2, NDUFA5, NDUFB11, NDUFA4, COX4I1, TUBB, CLTA, COX6C, TUBB4B, COX5B, KLC1, ATP5F1D, COX5A, COX6B1, TUBB2B, TUBA1A, TUBB2A, TUBB3, KIF5C, CASP3	160	306	8644	3.884150326797386	3.872775862501232E-5	4.124028178385608E-6	3.5452172059806105E-6
KEGG_PATHWAY	hsa00190:Oxidative phosphorylation	13	5.439330543933055	6.0213925971191926E-6	ATP5PD, NDUFB10, NDUFA5, NDUFB11, NDUFA4, COX4I1, COX6C, COX5B, ATP5F1D, COX5A, COX6B1, ATP6V1E1, ATP5ME	160	134	8644	5.241231343283583	0.001371939674584599	1.05605962472552E-4	9.078407300272014E-5
GOTERM_CC_DIRECT	GO:0005751~mitochondrial respiratory chain complex IV	6	2.510460251046025	8.58775549503345E-6	NDUFA4, COX4I1, COX5B, COX6C, COX5A, COX6B1	239	25	20647	20.733389121338913	0.0037800539758063856	1.9932632491103956E-4	1.744670326885743E-4
GOTERM_BP_DIRECT	GO:0006123~mitochondrial electron transport, cytochrome c to oxygen	6	2.510460251046025	1.0976638417615371E-5	NDUFA4, COX4I1, COX5B, COX6C, COX5A, COX6B1	237	25	19453	19.699240506329115	0.018120984120695516	0.0015239233003122674	0.0014644665088835173
GOTERM_BP_DIRECT	GO:1902600~hydrogen ion transmembrane transport	10	4.184100418410042	5.706178094800145E-5	ATP5PD, COX4I1, ATP1A3, ATP6V1E1, COX5B, ATP1B1, ATP5F1D, COX5A, ATP5ME, COX6B1	237	141	19453	5.821288565700092	0.09068857293632226	0.0049585074826744655	0.004765048307179964
GOTERM_BP_DIRECT	GO:0045333~cellular respiration	6	2.510460251046025	1.485816074645963E-4	NDUFA4, COX4I1, COX5B, COX6C, COX5A, COX6B1	237	42	19453	11.725738396624472	0.2192929921878577	0.008251231934533913	0.007929305118360623
KEGG_PATHWAY	hsa04714:Thermogenesis	14	5.857740585774058	3.362608121253637E-4	ATP5PD, NDUFB10, NDUFA5, NDUFB11, NDUFA4, COX4I1, COX6C, COX5B, ATP5F1D, COX5A, ACTB, COX6B1, GRB2, ATP5ME	160	232	8644	3.2601293103448277	0.07381414597751401	0.0038333732582291466	0.0032953559588285645
GOTERM_CC_DIRECT	GO:0031966~mitochondrial membrane	9	3.765690376569038	8.173201564904025E-4	NDUFA4, COX4I1, CALM3, CALM1, COX5B, COX6C, COX5A, CALM2, COX6B1	239	170	20647	4.573541717942407	0.30273208988889155	0.009485215500322828	0.008302252115928825
KEGG_PATHWAY	hsa04260:Cardiac muscle contraction	8	3.3472803347280333	0.0010635363653073305	TPM3, COX4I1, ATP1A3, COX5B, COX6C, ATP1B1, COX5A, COX6B1	160	87	8644	4.967816091954023	0.21542674191107491	0.010542882230003102	0.009063179460879861
UP_KW_CELLULAR_COMPONENT	KW-0999~Mitochondrion inner membrane	13	5.439330543933055	0.0017792524629924788	ATP5PD, NDUFB10, NDUFA5, NDUFB11, NDUFA4, COX4I1, COX6C, COX5B, ATP5F1D, COX5A, COX6B1, CHCHD3, ATP5ME	230	346	17836	2.9136466448856493	0.06709569585129804	0.009912978008100953	0.008133725545108474
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	15	6.2761506276150625	0.0018494478378926885	HSPA9, ATP5PD, NDUFB10, NDUFA5, NDUFB11, NDUFA4, COX4I1, COX6C, COX5B, ATP5F1D, COX5A, HSPD1, COX6B1, CHCHD3, ATP5ME	239	494	20647	2.6231514576592754	0.5579629772586222	0.018967592942108737	0.016602020126199483
GOTERM_MF_DIRECT	GO:0004129~cytochrome-c oxidase activity	4	1.6736401673640167	0.0018541555036265245	COX4I1, COX5B, COX5A, COX6B1	237	20	18967	16.00590717299578	0.5621439506495091	0.02291942219760565	0.020756240776708037
KEGG_PATHWAY	hsa04932:Non-alcoholic fatty liver disease	10	4.184100418410042	0.002176803687786402	NDUFA5, NDUFB10, NDUFA4, NDUFB11, CASP3, COX4I1, COX5B, COX6C, COX5A, COX6B1	160	155	8644	3.485483870967742	0.3915571023266615	0.019852449632611985	0.017066140912245394
KEGG_PATHWAY	hsa05208:Chemical carcinogenesis - reactive oxygen species	12	5.02092050209205	0.0026787552818466676	ATP5PD, NDUFA5, NDUFB10, NDUFA4, NDUFB11, COX4I1, GRB2, COX5B, COX6C, ATP5F1D, COX5A, COX6B1	160	223	8644	2.9071748878923764	0.4575046154145095	0.023490623240809243	0.020193693663151803
KEGG_PATHWAY	hsa05415:Diabetic cardiomyopathy	11	4.602510460251046	0.00419179759520771	ATP5PD, NDUFA5, NDUFB10, NDUFA4, NDUFB11, COX4I1, COX5B, COX6C, ATP5F1D, COX5A, COX6B1	160	203	8644	2.9274630541871924	0.6162402526624222	0.031857661723578595	0.02738641095535704
UP_KW_CELLULAR_COMPONENT	KW-0496~Mitochondrion	25	10.460251046025103	0.06586623821327543	NDUFB10, NDUFB11, COX4I1, RAP1GDS1, PARK7, COX5B, TOMM20, COX5A, HSPD1, PRDX3, CHCHD3, UBB, UBC, CKB, ATP5ME, HSPA9, HSP90AA1, ATP5PD, NDUFA5, NDUFA4, COX6C, HSPE1, ATP5F1D, COX6B1, DDAH2	230	1351	17836	1.4350078846587069	0.929861950758968	0.23352575366524925	0.1916108748022558
UP_KW_DISEASE	KW-1274~Primary mitochondrial disease	7	2.928870292887029	0.08534345844365257	NDUFB10, NDUFA4, NDUFB11, COX4I1, ATP5F1D, COX5A, COX6B1	73	202	4734	2.247253492472535	0.9784177894546573	0.524252673296723	0.49986882802710786
UP_SEQ_FEATURE	TOPO_DOM:Mitochondrial intermembrane	4	1.6736401673640167	0.21745667316980688	NDUFA4, COX4I1, COX6C, TOMM20	232	143	20558	2.47865927176272	1.0	1.0	0.9682151589242054
UP_KW_DOMAIN	KW-0809~Transit peptide	8	3.3472803347280333	0.23760514861896015	HSPA9, PRDX3, NDUFB11, COX4I1, COX5B, ATP5F1D, COX5A, HSPD1	129	572	14576	1.5803111617065106	0.9900674849717841	0.6732145877537205	0.6336137296505604
UP_SEQ_FEATURE	TOPO_DOM:Mitochondrial matrix	3	1.2552301255230125	0.29338367605679755	NDUFA4, COX4I1, COX6C	232	96	20558	2.769127155172414	1.0	1.0	0.9682151589242054
UP_SEQ_FEATURE	TRANSIT:Mitochondrion	8	3.3472803347280333	0.443171620426868	HSPA9, PRDX3, NDUFB11, COX4I1, COX5B, ATP5F1D, COX5A, HSPD1	232	557	20558	1.2727047607255617	1.0	1.0	0.9682151589242054
GOTERM_CC_DIRECT	GO:0005759~mitochondrial matrix	6	2.510460251046025	0.5045364764309479	HSPA9, PRDX3, PARK7, HSPE1, ATP5F1D, HSPD1	239	406	20647	1.2766865222499328	1.0	1.0	0.8772727272727273
KEGG_PATHWAY	hsa01100:Metabolic pathways	24	10.0418410041841	0.8950627931024314	ATP5PD, TPI1, NDUFB10, HMGCS1, NDUFA5, MDH1, NDUFB11, NDUFA4, COX4I1, AK1, NME2, COX6C, PGD, ENO2, COX5B, ATP5F1D, COX5A, COX6B1, NME1, PKM, CKB, ATP6V1E1, PAFAH1B3, ATP5ME	160	1546	8644	0.8386804657179819	1.0	1.0	0.8950627931024314

Annotation Cluster 4	Enrichment Score: 4.135948040041651
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
